date,player_id,player_name,book,over_price,under_price,fetched_at,p_model,got_hit,home_away,batter_hand,pitcher_hand,platoon_advantage,pitcher_features_known,edge_over,decimal_over,book_rank,pnl
2026-03-30,670242,Matt Wallner,draftkings,-159,120,2026-04-24T20:48:06.490128+00:00,0.7757108608881632,1,A,L,L,0,1,0.26357932685556146,1.6289308176100628,0,0.6289308176100628
2026-03-30,671732,Lawrence Butler,draftkings,-177,132,2026-04-24T20:48:06.490128+00:00,0.7405747175216675,1,A,L,R,1,1,0.1589785127316491,1.5649717514124295,0,0.5649717514124295
2026-03-30,672275,Patrick Bailey,draftkings,-154,116,2026-04-24T20:48:06.490128+00:00,0.66893603404363,1,A,L,R,1,1,0.10331008212390924,1.6493506493506493,0,0.6493506493506493
2026-03-30,672356,Gabriel Arias,draftkings,-126,-105,2026-04-24T20:48:06.490128+00:00,0.605745275815328,0,A,R,R,0,1,0.08649549471638196,1.7936507936507935,0,-1.0
2026-03-30,672724,Oswald Peraza,draftkings,-142,107,2026-04-24T20:48:06.490128+00:00,0.7838242650032043,0,A,R,R,0,1,0.3358131840195454,1.704225352112676,0,-1.0
2026-03-30,676356,Jonny Deluca,draftkings,-159,119,2026-04-24T20:48:06.490128+00:00,0.7819614013036092,1,A,R,L,1,1,0.2737610247649987,1.6289308176100628,0,0.6289308176100628
2026-03-30,676694,Jake Meyers,draftkings,-163,122,2026-04-24T20:48:06.490128+00:00,0.7258680661519369,1,H,R,L,1,1,0.1711858981469902,1.6134969325153374,0,0.6134969325153374
2026-03-30,677588,Jose Tena,draftkings,-152,114,2026-04-24T20:48:06.490128+00:00,0.7736936410268148,1,A,L,R,1,1,0.2827026153865615,1.6578947368421053,0,0.6578947368421053
2026-03-30,677950,Alek Thomas,draftkings,-176,132,2026-04-24T20:48:06.490128+00:00,0.7154145439465841,1,H,L,R,1,1,0.12190008027987054,1.5681818181818183,0,0.5681818181818183
2026-03-30,678662,Ezequiel Tovar,draftkings,-177,133,2026-04-24T20:48:06.490128+00:00,0.7387034098307291,1,A,R,R,0,1,0.15604996905712976,1.5649717514124295,0,0.5649717514124295
2026-03-30,681198,TJ Rumfield,draftkings,-161,121,2026-04-24T20:48:06.490128+00:00,0.7737254103024801,1,A,L,R,1,1,0.2543001993102317,1.62111801242236,0,0.6211180124223601
2026-03-30,681624,Andy Pages,draftkings,-185,138,2026-04-24T20:48:06.490128+00:00,0.7010909120241801,1,H,R,L,1,1,0.08005897257779093,1.5405405405405406,0,0.5405405405405406
2026-03-30,682626,Francisco Alvarez,draftkings,-183,137,2026-04-24T20:48:06.490128+00:00,0.7242739995320638,1,A,R,R,0,1,0.1200521413528638,1.5464480874316942,0,0.5464480874316942
2026-03-30,682829,Elly De La Cruz,draftkings,-183,137,2026-04-24T20:48:06.490128+00:00,0.7471805810928345,1,H,L,R,1,1,0.15547598059711565,1.5464480874316942,0,0.5464480874316942
2026-03-30,683146,Brett Baty,draftkings,-197,147,2026-04-24T20:48:06.490128+00:00,0.7474351525306702,1,A,L,R,1,1,0.12684385939903065,1.5076142131979695,0,0.5076142131979695
2026-03-30,683357,Owen Caissie,draftkings,-168,126,2026-04-24T20:48:06.490128+00:00,0.7860751152038574,0,H,L,R,1,1,0.25397696949186777,1.5952380952380953,0,-1.0
2026-03-30,687462,Spencer Horwitz,draftkings,-130,-102,2026-04-24T20:48:06.490128+00:00,0.6303889354070028,1,A,L,R,1,1,0.11530350110469728,1.7692307692307692,0,0.7692307692307692
2026-03-30,689414,Liam Hicks,draftkings,-195,145,2026-04-24T20:48:06.490128+00:00,0.792191763718923,1,H,L,R,1,1,0.1984439502414475,1.5128205128205128,0,0.5128205128205128
2026-03-30,691720,Kyle Karros,draftkings,-133,100,2026-04-24T20:48:06.490128+00:00,0.7713512380917867,1,A,R,R,0,1,0.35131457500290453,1.7518796992481203,0,0.7518796992481203
2026-03-30,693304,Nick Gonzales,draftkings,-171,128,2026-04-24T20:48:06.490128+00:00,0.7055397033691406,1,A,R,R,0,1,0.11813602112887195,1.5847953216374269,0,0.5847953216374269
2026-03-30,694497,Evan Carter,draftkings,-145,109,2026-04-24T20:48:06.490128+00:00,0.7802771727244059,1,A,L,R,1,1,0.31839936081020304,1.6896551724137931,0,0.6896551724137931
2026-03-30,695506,Jac Caglianone,draftkings,-200,150,2026-04-24T20:48:06.490128+00:00,0.7526081800460815,0,H,L,R,1,1,0.12891227006912231,1.5,0,-1.0
2026-03-30,695578,James Wood,draftkings,-189,141,2026-04-24T20:48:06.490128+00:00,0.812184194723765,1,A,L,R,1,1,0.2419112818791962,1.529100529100529,0,0.5291005291005291
2026-03-30,700337,Edgar Quero,draftkings,-164,123,2026-04-24T20:48:06.490128+00:00,0.6837308605511984,0,A,L,R,1,1,0.10063992186290466,1.6097560975609757,0,-1.0
2026-03-30,701358,Cam Smith,draftkings,-134,101,2026-04-24T20:48:06.490128+00:00,0.7482345104217529,1,H,R,L,1,1,0.30661847342306114,1.7462686567164178,0,0.7462686567164178
2026-03-30,701807,Carson Benge,draftkings,-168,126,2026-04-24T20:48:06.490128+00:00,0.7312779625256857,1,A,L,R,1,1,0.16656246402907,1.5952380952380953,0,0.5952380952380953
2026-03-30,810938,Ben Williamson,draftkings,-187,140,2026-04-24T20:48:06.490128+00:00,0.7718310157457987,0,A,R,L,1,1,0.1845748744333916,1.53475935828877,0,-1.0
2026-03-31,519317,Giancarlo Stanton,draftkings,-151,114,2026-04-24T20:48:20.613839+00:00,0.743321438630422,1,A,R,R,0,1,0.2355872920280525,1.6622516556291391,0,0.6622516556291391
2026-03-31,545361,Mike Trout,draftkings,-157,118,2026-04-24T20:48:20.613839+00:00,0.7502517302831014,0,A,R,R,0,1,0.22811907441246537,1.6369426751592355,0,-1.0
2026-03-31,571970,Max Muncy,draftkings,-147,110,2026-04-24T20:48:20.613839+00:00,0.7154145439465841,1,H,L,R,1,1,0.20209110445446443,1.6802721088435373,0,0.6802721088435373
2026-03-31,573262,Mike Yastrzemski,draftkings,-164,123,2026-04-24T20:48:20.613839+00:00,0.6757399439811707,0,H,L,R,1,1,0.08777649518920155,1.6097560975609757,0,-1.0
2026-03-31,624585,Jorge Soler,draftkings,-127,-104,2026-04-24T20:48:20.613839+00:00,0.7013606429100037,0,A,R,R,0,1,0.25361311764229,1.7874015748031495,0,-1.0
2026-03-31,641857,Ryan McMahon,draftkings,-107,-124,2026-04-24T20:48:20.613839+00:00,0.5753555099169413,0,A,L,R,1,1,0.11307093974585836,1.9345794392523366,0,-1.0
2026-03-31,642086,Dominic Smith,draftkings,-152,115,2026-04-24T20:48:20.613839+00:00,0.7414083480834961,1,H,L,R,1,1,0.2291769981384278,1.6578947368421053,0,0.6578947368421053
2026-03-31,665052,Griffin Conine,draftkings,-168,126,2026-04-24T20:48:20.613839+00:00,0.812184194723765,1,H,L,R,1,1,0.29562716777362513,1.5952380952380953,0,0.5952380952380953
2026-03-31,666139,Josh Lowe,draftkings,-116,-114,2026-04-24T20:48:20.613839+00:00,0.6098208427429199,0,A,L,R,1,1,0.13552846579716116,1.8620689655172413,0,-1.0
2026-03-31,669357,Nolan Gorman,draftkings,-130,-102,2026-04-24T20:48:20.613839+00:00,0.7164837121963501,0,H,L,R,1,1,0.2676250292704656,1.7692307692307692,0,-1.0
2026-03-31,672724,Oswald Peraza,draftkings,-105,-127,2026-04-24T20:48:20.613839+00:00,0.7502517302831014,1,A,R,R,0,1,0.46477718769557896,1.9523809523809523,0,0.9523809523809523
2026-03-31,676609,Jose Caballero,draftkings,-101,-132,2026-04-24T20:48:20.613839+00:00,0.6573234995206197,0,A,R,R,0,1,0.3081388455806393,1.99009900990099,0,-1.0
2026-03-31,681351,Logan O'Hoppe,draftkings,-146,110,2026-04-24T20:48:20.613839+00:00,0.6666825413703918,1,A,R,R,0,1,0.12331441902134516,1.6849315068493151,0,0.6849315068493151
2026-03-31,683083,Nasim Nunez,draftkings,-151,114,2026-04-24T20:48:20.613839+00:00,0.677284836769104,1,A,L,R,1,1,0.1258178412519544,1.6622516556291391,0,0.6622516556291391
2026-03-31,687263,Zach Neto,draftkings,-177,133,2026-04-24T20:48:20.613839+00:00,0.6952467163403829,0,A,R,R,0,1,0.08804147133494955,1.5649717514124295,0,-1.0
2026-03-31,687363,Victor Scott II,draftkings,-113,-117,2026-04-24T20:48:20.613839+00:00,0.6931002736091614,1,H,L,R,1,1,0.3064633475995697,1.8849557522123894,0,0.8849557522123894
2026-03-31,694384,Nolan Schanuel,draftkings,-180,135,2026-04-24T20:48:20.613839+00:00,0.7502517302831014,0,A,L,R,1,1,0.1670582471070467,1.5555555555555556,0,-1.0
2026-03-31,695578,James Wood,draftkings,-195,146,2026-04-24T20:48:20.613839+00:00,0.7470734119415283,1,A,L,R,1,1,0.13018798216795308,1.5128205128205128,0,0.5128205128205128
2026-03-31,701675,Nathan Church,draftkings,-122,-109,2026-04-24T20:48:20.613839+00:00,0.7132667700449625,0,H,L,R,1,1,0.29791166352444,1.819672131147541,0,-1.0
2026-03-31,802139,JJ Wetherholt,draftkings,-184,138,2026-04-24T20:48:20.613839+00:00,0.7308852672576904,1,H,L,R,1,1,0.1281055212020874,1.5434782608695652,0,0.5434782608695652
2026-04-01,543877,Christian Vazquez,draftkings,-115,-115,2026-04-24T20:48:33.747844+00:00,0.8161085446675619,1,H,R,L,1,1,0.5257681487263113,1.8695652173913042,0,0.8695652173913042
2026-04-01,572233,Christian Walker,draftkings,-132,100,2026-04-24T20:48:33.747844+00:00,0.827605148156484,1,H,R,L,1,1,0.4545787452447294,1.7575757575757576,0,0.7575757575757576
2026-04-01,605170,Victor Caratini,draftkings,-187,140,2026-04-24T20:48:33.747844+00:00,0.8036883672078451,1,A,L,L,0,1,0.23346824272006172,1.53475935828877,0,0.53475935828877
2026-04-01,608324,Alex Bregman,draftkings,-168,126,2026-04-24T20:48:33.747844+00:00,0.6798892617225647,1,H,R,L,1,1,0.08458525084313889,1.5952380952380953,0,0.5952380952380953
2026-04-01,608348,Carson Kelly,draftkings,-161,121,2026-04-24T20:48:33.747844+00:00,0.7586501836776733,0,H,R,L,1,1,0.2298614778874083,1.62111801242236,0,-1.0
2026-04-01,621043,Carlos Correa,draftkings,-154,115,2026-04-24T20:48:33.747844+00:00,0.827605148156484,1,H,R,L,1,1,0.36501108851783726,1.6493506493506493,0,0.6493506493506493
2026-04-01,641343,Jake Bauers,draftkings,-124,-107,2026-04-24T20:48:33.747844+00:00,0.7055397033691406,0,H,L,R,1,1,0.2745233351184475,1.8064516129032258,0,-1.0
2026-04-01,642086,Dominic Smith,draftkings,-156,117,2026-04-24T20:48:33.747844+00:00,0.7331910530726115,1,H,L,R,1,1,0.20318531786274702,1.641025641025641,0,0.641025641025641
2026-04-01,650489,Willi Castro,draftkings,-132,-101,2026-04-24T20:48:33.747844+00:00,0.6875846982002258,0,A,L,R,1,1,0.2084821968367605,1.7575757575757576,0,-1.0
2026-04-01,657757,Gavin Sheets,draftkings,-156,117,2026-04-24T20:48:33.747844+00:00,0.7414083480834961,1,H,L,R,1,1,0.21667010967548078,1.641025641025641,0,0.641025641025641
2026-04-01,660844,Leo Rivas,draftkings,100,-133,2026-04-24T20:48:33.747844+00:00,0.5714608430862427,0,H,L,R,1,1,0.14292168617248535,2.0,0,-1.0
2026-04-01,666152,David Hamilton,draftkings,-124,-107,2026-04-24T20:48:33.747844+00:00,0.6150005062421163,1,H,L,R,1,1,0.11096865643737142,1.8064516129032258,0,0.8064516129032258
2026-04-01,666310,Bo Naylor,draftkings,-122,-108,2026-04-24T20:48:33.747844+00:00,0.712365726629893,1,A,L,R,1,1,0.2962720599330839,1.819672131147541,0,0.819672131147541
2026-04-01,669003,Garrett Mitchell,draftkings,-117,-113,2026-04-24T20:48:33.747844+00:00,0.723954975605011,1,H,L,R,1,1,0.3427199120195502,1.8547008547008548,0,0.8547008547008548
2026-04-01,669016,Brandon Marsh,draftkings,-157,118,2026-04-24T20:48:33.747844+00:00,0.7095703482627869,1,H,L,R,1,1,0.1615259840989568,1.6369426751592355,0,0.6369426751592355
2026-04-01,669326,Bryce Teodosio,draftkings,113,-151,2026-04-24T20:48:33.747844+00:00,0.6675594051678976,0,A,R,L,1,1,0.4219015330076218,2.13,0,-1.0
2026-04-01,670042,Luke Raley,draftkings,100,-133,2026-04-24T20:48:33.747844+00:00,0.7687805692354838,1,H,L,R,1,1,0.5375611384709675,2.0,0,1.0
2026-04-01,672724,Oswald Peraza,draftkings,116,-154,2026-04-24T20:48:33.747844+00:00,0.827605148156484,0,A,R,L,1,1,0.7876271200180054,2.16,0,-1.0
2026-04-01,676694,Jake Meyers,draftkings,-147,110,2026-04-24T20:48:33.747844+00:00,0.7864434917767843,0,H,R,L,1,1,0.32143906441405246,1.6802721088435373,0,-1.0
2026-04-01,678662,Ezequiel Tovar,draftkings,-166,125,2026-04-24T20:48:33.747844+00:00,0.6883980631828308,1,A,R,R,0,1,0.1030956916062229,1.6024096385542168,0,0.6024096385542168
2026-04-01,682177,Daniel Schneemann,draftkings,-107,-124,2026-04-24T20:48:33.747844+00:00,0.7154145439465841,1,A,L,R,1,1,0.38402626726114863,1.9345794392523366,0,0.9345794392523366
2026-04-01,683357,Owen Caissie,draftkings,-153,115,2026-04-24T20:48:33.747844+00:00,0.723954975605011,1,H,L,R,1,1,0.19712816227495283,1.65359477124183,0,0.65359477124183
2026-04-01,686527,Dominic Canzone,draftkings,-124,-107,2026-04-24T20:48:33.747844+00:00,0.7173276344935099,1,H,L,R,1,1,0.2958176623108565,1.8064516129032258,0,0.8064516129032258
2026-04-01,686668,Brenton Doyle,draftkings,-130,-102,2026-04-24T20:48:33.747844+00:00,0.6535166501998901,0,A,R,R,0,1,0.15622176573826718,1.7692307692307692,0,-1.0
2026-04-01,686797,Brooks Lee,draftkings,-167,125,2026-04-24T20:48:33.747844+00:00,0.7406389911969503,1,A,L,L,0,1,0.1841353931112918,1.5988023952095807,0,0.5988023952095807
2026-04-01,686894,Joey Wiemer,draftkings,-173,129,2026-04-24T20:48:33.747844+00:00,0.6881672541300455,1,A,R,L,1,1,0.08595179408960946,1.5780346820809248,0,0.5780346820809248
2026-04-01,687363,Victor Scott II,draftkings,-109,-121,2026-04-24T20:48:33.747844+00:00,0.6111896832784017,0,H,L,R,1,1,0.17191416335032994,1.9174311926605505,0,-1.0
2026-04-01,687637,Dylan Beavers,draftkings,-152,115,2026-04-24T20:48:33.747844+00:00,0.7154145439465841,1,H,L,R,1,1,0.1860820070693368,1.6578947368421053,0,0.6578947368421053
2026-04-01,689414,Liam Hicks,draftkings,-179,134,2026-04-24T20:48:33.747844+00:00,0.7333106994628906,1,H,L,R,1,1,0.1429814812857345,1.558659217877095,0,0.558659217877095
2026-04-01,690976,Alex Freeland,draftkings,-103,-129,2026-04-24T20:48:33.747844+00:00,0.5974761247634888,0,H,L,R,1,1,0.17755003230085653,1.970873786407767,0,-1.0
2026-04-01,691783,Jordan Lawlar,draftkings,-120,-111,2026-04-24T20:48:33.747844+00:00,0.6830136179924011,1,H,R,L,1,1,0.2521916329860687,1.8333333333333335,0,0.8333333333333335
2026-04-01,694374,Tim Tawa,draftkings,117,-156,2026-04-24T20:48:33.747844+00:00,0.7013606429100037,1,H,R,L,1,1,0.5219525951147079,2.17,0,1.17
2026-04-01,694728,Brice Matthews,draftkings,131,-175,2026-04-24T20:48:33.747844+00:00,0.827605148156484,0,H,R,L,1,1,0.9117678922414781,2.31,0,-1.0
2026-04-01,695600,Carter Jensen,draftkings,-178,133,2026-04-24T20:48:33.747844+00:00,0.6921872695287069,1,H,L,R,1,1,0.0810565220729243,1.5617977528089888,0,0.5617977528089888
2026-04-01,701358,Cam Smith,draftkings,-128,-104,2026-04-24T20:48:33.747844+00:00,0.7965738773345947,1,H,R,L,1,1,0.41889721900224686,1.78125,0,0.78125
2026-04-01,807713,Matt Shaw,draftkings,-136,103,2026-04-24T20:48:33.747844+00:00,0.6996955076853434,1,H,R,L,1,1,0.21417749863044888,1.7352941176470589,0,0.7352941176470589
2026-04-02,573262,Mike Yastrzemski,draftkings,-189,141,2026-04-24T20:48:47.295781+00:00,0.7154145439465841,1,A,L,R,1,1,0.09394075767493548,1.529100529100529,0,0.5291005291005291
2026-04-02,642086,Dominic Smith,draftkings,-196,146,2026-04-24T20:48:47.295781+00:00,0.7860751152038574,1,A,L,R,1,1,0.18713384745072348,1.510204081632653,0,0.510204081632653
2026-04-02,642715,Willy Adames,draftkings,-182,136,2026-04-24T20:48:47.295781+00:00,0.7227375308672587,0,H,R,L,1,1,0.11984606431080741,1.5494505494505495,0,-1.0
2026-04-02,643289,Mauricio Dubon,draftkings,-184,137,2026-04-24T20:48:47.295781+00:00,0.7154145439465841,1,A,R,R,0,1,0.10422679609146673,1.5434782608695652,0,0.5434782608695652
2026-04-02,664728,Kyle Isbel,draftkings,-158,119,2026-04-24T20:48:47.295781+00:00,0.7459756135940552,1,H,L,R,1,1,0.21811207789409015,1.6329113924050633,0,0.6329113924050633
2026-04-02,668901,Mark Vientos,draftkings,-140,105,2026-04-24T20:48:47.295781+00:00,0.6763599514961243,1,A,R,L,1,1,0.15947420256478445,1.7142857142857144,0,0.7142857142857144
2026-04-02,695506,Jac Caglianone,draftkings,-175,131,2026-04-24T20:48:47.295781+00:00,0.7798245747884115,1,H,L,R,1,1,0.2254386175246466,1.5714285714285714,0,0.5714285714285714
2026-04-03,543760,Marcus Semien,draftkings,-186,139,2026-04-24T20:48:51.052769+00:00,0.7333106994628906,1,A,R,R,0,1,0.12756376369025113,1.5376344086021505,0,0.5376344086021505
2026-04-03,553993,Eugenio Suarez,draftkings,-125,-106,2026-04-24T20:48:51.052769+00:00,0.664687991142273,1,A,R,L,1,1,0.19643838405609138,1.8,0,0.8
2026-04-03,605137,Josh Bell,draftkings,-168,126,2026-04-24T20:48:51.052769+00:00,0.6917884945869446,1,H,L,R,1,1,0.1035673604125068,1.5952380952380953,0,0.5952380952380953
2026-04-03,641857,Ryan McMahon,draftkings,103,-137,2026-04-24T20:48:51.052769+00:00,0.5954545338948568,0,H,L,R,1,1,0.20877270380655932,2.0300000000000002,0,-1.0
2026-04-03,643217,Andrew Benintendi,draftkings,-131,-101,2026-04-24T20:48:51.052769+00:00,0.7168933351834615,1,H,L,R,1,1,0.2641401559341956,1.7633587786259541,0,0.7633587786259541
2026-04-03,643446,Jeff McNeil,draftkings,-167,125,2026-04-24T20:48:51.052769+00:00,0.7308506965637207,1,H,L,R,1,1,0.16848584420666718,1.5988023952095807,0,0.5988023952095807
2026-04-03,657757,Gavin Sheets,draftkings,-154,116,2026-04-24T20:48:51.052769+00:00,0.772894283135732,1,A,L,R,1,1,0.2747736877693243,1.6493506493506493,0,0.6493506493506493
2026-04-03,663616,Trevor Larnach,draftkings,-114,-116,2026-04-24T20:48:51.052769+00:00,0.7587698300679525,1,H,L,R,1,1,0.4243574003029985,1.8771929824561404,0,0.8771929824561404
2026-04-03,663757,Trent Grisham,draftkings,-139,105,2026-04-24T20:48:51.052769+00:00,0.6890133619308472,0,H,L,R,1,1,0.18470642806814724,1.7194244604316546,0,-1.0
2026-04-03,665019,Kody Clemens,draftkings,-159,119,2026-04-24T20:48:51.052769+00:00,0.7413042187690735,0,H,L,R,1,1,0.2075332871772958,1.6289308176100628,0,-1.0
2026-04-03,665862,Jazz Chisholm Jr.,draftkings,-121,-110,2026-04-24T20:48:51.052769+00:00,0.5941229065259298,1,H,L,R,1,1,0.08513357307628505,1.8264462809917354,0,0.8264462809917354
2026-04-03,665926,Andres Gimenez,draftkings,-178,134,2026-04-24T20:48:51.052769+00:00,0.7236820459365845,1,A,L,R,1,1,0.13024499309196902,1.5617977528089888,0,0.5617977528089888
2026-04-03,666310,Bo Naylor,draftkings,-159,120,2026-04-24T20:48:51.052769+00:00,0.7095703482627869,1,H,L,R,1,1,0.15584100754755847,1.6289308176100628,0,0.6289308176100628
2026-04-03,668227,Randy Arozarena,draftkings,-168,126,2026-04-24T20:48:51.052769+00:00,0.6925086776415507,1,A,R,L,1,1,0.10471622385675938,1.5952380952380953,0,0.5952380952380953
2026-04-03,669224,Austin Wells,draftkings,-119,-111,2026-04-24T20:48:51.052769+00:00,0.6779799858729044,0,H,L,R,1,1,0.24771106643837038,1.8403361344537816,0,-1.0
2026-04-03,669701,Josh Smith,draftkings,-150,113,2026-04-24T20:48:51.052769+00:00,0.725024143854777,0,H,L,R,1,1,0.20837357309129495,1.6666666666666665,0,-1.0
2026-04-03,670242,Matt Wallner,draftkings,-126,-105,2026-04-24T20:48:51.052769+00:00,0.745855967203776,0,H,L,R,1,1,0.3378051475242331,1.7936507936507935,0,-1.0
2026-04-03,671732,Lawrence Butler,draftkings,-154,116,2026-04-24T20:48:51.052769+00:00,0.6661239067713419,1,H,L,R,1,1,0.09867189818130423,1.6493506493506493,0,0.6493506493506493
2026-04-03,673357,Luis Robert Jr.,draftkings,-195,146,2026-04-24T20:48:51.052769+00:00,0.7327637871106466,1,A,R,R,0,1,0.10854008819302946,1.5128205128205128,0,0.5128205128205128
2026-04-03,677587,Brayan Rocchio,draftkings,-148,111,2026-04-24T20:48:51.052769+00:00,0.6842190027236938,1,H,L,R,1,1,0.14652913969916265,1.6756756756756757,0,0.6756756756756757
2026-04-03,678009,Parker Meadows,draftkings,-135,102,2026-04-24T20:48:51.052769+00:00,0.6735307971636454,0,H,L,R,1,1,0.17244249876634565,1.7407407407407407,0,-1.0
2026-04-03,678391,Jorbit Vivas,draftkings,-138,104,2026-04-24T20:48:51.052769+00:00,0.7308506965637207,1,H,L,R,1,1,0.26045265059540235,1.7246376811594204,0,0.7246376811594204
2026-04-03,682177,Daniel Schneemann,draftkings,-158,119,2026-04-24T20:48:51.052769+00:00,0.7154145439465841,1,H,L,R,1,1,0.16820855910265003,1.6329113924050633,0,0.6329113924050633
2026-04-03,682626,Francisco Alvarez,draftkings,-133,100,2026-04-24T20:48:51.052769+00:00,0.7656319538752238,1,A,R,R,0,1,0.34129507708967766,1.7518796992481203,0,0.7518796992481203
2026-04-03,682928,CJ Abrams,draftkings,-139,105,2026-04-24T20:48:51.052769+00:00,0.7331910530726115,1,H,L,R,1,1,0.2606666308226916,1.7194244604316546,0,0.7194244604316546
2026-04-03,683083,Nasim Nunez,draftkings,-129,-103,2026-04-24T20:48:51.052769+00:00,0.6734665234883627,1,H,L,R,1,1,0.19553359595996167,1.7751937984496124,0,0.7751937984496124
2026-04-03,683146,Brett Baty,draftkings,-188,141,2026-04-24T20:48:51.052769+00:00,0.7173276344935099,1,A,L,R,1,1,0.0988848868836747,1.5319148936170213,0,0.5319148936170213
2026-04-03,687363,Victor Scott II,draftkings,-111,-119,2026-04-24T20:48:51.052769+00:00,0.7189260721206665,1,A,L,L,0,1,0.36660721817532105,1.900900900900901,0,0.900900900900901
2026-04-03,687859,Troy Johnston,draftkings,-193,144,2026-04-24T20:48:51.052769+00:00,0.7860751152038574,1,H,L,R,1,1,0.19336792100896488,1.5181347150259068,0,0.5181347150259068
2026-04-03,690976,Alex Freeland,draftkings,-187,140,2026-04-24T20:48:51.052769+00:00,0.7393911282221476,0,A,L,R,1,1,0.13478745347463295,1.53475935828877,0,-1.0
2026-04-03,694497,Evan Carter,draftkings,-151,113,2026-04-24T20:48:51.052769+00:00,0.7332886854807535,1,H,L,R,1,1,0.21891033149449762,1.6622516556291391,0,0.6622516556291391
2026-04-03,695578,James Wood,draftkings,-147,111,2026-04-24T20:48:51.052769+00:00,0.7393911282221476,1,H,L,R,1,1,0.24237829027803026,1.6802721088435373,0,0.6802721088435373
2026-04-03,695657,Colson Montgomery,draftkings,-111,-120,2026-04-24T20:48:51.052769+00:00,0.5855495929718018,1,H,L,R,1,1,0.11307174880225379,1.900900900900901,0,0.900900900900901
2026-04-03,700246,Carson Williams,draftkings,-126,-105,2026-04-24T20:48:51.052769+00:00,0.7228571772575378,0,A,R,R,0,1,0.29655334968415514,1.7936507936507935,0,-1.0
2026-04-03,700250,Ben Rice,draftkings,-161,121,2026-04-24T20:48:51.052769+00:00,0.7154145439465841,1,H,L,R,1,1,0.15977140354073566,1.62111801242236,0,0.6211180124223601
2026-04-03,700337,Edgar Quero,draftkings,-104,-127,2026-04-24T20:48:51.052769+00:00,0.5836847821871439,1,H,L,R,1,1,0.14492014967478228,1.9615384615384617,0,0.9615384615384617
2026-04-03,700932,Kyle Manzardo,draftkings,-159,120,2026-04-24T20:48:51.052769+00:00,0.6743441621462504,0,H,L,R,1,1,0.09845998739546441,1.6289308176100628,0,-1.0
2026-04-03,701762,Nick Kurtz,draftkings,-200,149,2026-04-24T20:48:51.052769+00:00,0.7308506965637207,0,H,L,R,1,1,0.09627604484558105,1.5,0,-1.0
2026-04-03,701807,Carson Benge,draftkings,-151,114,2026-04-24T20:48:51.052769+00:00,0.6669172048568726,0,A,L,R,1,1,0.10858422794089417,1.6622516556291391,0,-1.0
2026-04-03,800050,Chase DeLauter,draftkings,-183,137,2026-04-24T20:48:51.052769+00:00,0.7198083599408468,1,H,L,R,1,1,0.11314626154786694,1.5464480874316942,0,0.5464480874316942
2026-04-03,808959,Munetaka Murakami,draftkings,-126,-105,2026-04-24T20:48:51.052769+00:00,0.6897641023000082,1,H,L,R,1,1,0.2371959295222369,1.7936507936507935,0,0.7936507936507935
2026-04-04,573262,Mike Yastrzemski,draftkings,-190,142,2026-04-24T20:49:04.980293+00:00,0.827605148156484,0,A,L,R,1,1,0.26318680508094927,1.526315789473684,0,-1.0
2026-04-04,592626,Joc Pederson,draftkings,-124,-107,2026-04-24T20:49:04.980293+00:00,0.6666181286176046,0,H,L,R,1,1,0.2042133936318018,1.8064516129032258,0,-1.0
2026-04-04,620443,Luis Torrens,draftkings,-198,147,2026-04-24T20:49:04.980293+00:00,0.8006875912348429,1,A,R,R,0,1,0.20507526357567268,1.5050505050505052,0,0.5050505050505052
2026-04-04,630105,Jake Cronenworth,draftkings,-120,-110,2026-04-24T20:49:04.980293+00:00,0.7055397033691406,0,A,L,L,0,1,0.2934894561767578,1.8333333333333335,0,-1.0
2026-04-04,641343,Jake Bauers,draftkings,-152,115,2026-04-24T20:49:04.980293+00:00,0.8006875912348429,0,A,L,R,1,1,0.3274557433630291,1.6578947368421053,0,-1.0
2026-04-04,641584,Jake Fraley,draftkings,-143,108,2026-04-24T20:49:04.980293+00:00,0.7208171486854553,0,A,L,R,1,1,0.2248850848291304,1.6993006993006992,0,-1.0
2026-04-04,657656,Ramon Laureano,draftkings,-186,139,2026-04-24T20:49:04.980293+00:00,0.7798245747884115,1,A,R,L,1,1,0.19908509886820258,1.5376344086021505,0,0.5376344086021505
2026-04-04,664034,Ty France,draftkings,-167,125,2026-04-24T20:49:04.980293+00:00,0.7779991428057352,1,A,R,L,1,1,0.2438668929888102,1.5988023952095807,0,0.5988023952095807
2026-04-04,664040,Brandon Lowe,draftkings,-191,143,2026-04-24T20:49:04.980293+00:00,0.7227375308672587,0,H,L,R,1,1,0.10113414388676584,1.5235602094240837,0,-1.0
2026-04-04,665926,Andres Gimenez,draftkings,-170,127,2026-04-24T20:49:04.980293+00:00,0.7095703482627869,0,A,L,R,1,1,0.12696467077030854,1.5882352941176472,0,-1.0
2026-04-04,666023,Freddy Fermin,draftkings,-164,123,2026-04-24T20:49:04.980293+00:00,0.7331910530726115,1,A,R,L,1,1,0.18025876836078913,1.6097560975609757,0,0.6097560975609757
2026-04-04,666152,David Hamilton,draftkings,-158,119,2026-04-24T20:49:04.980293+00:00,0.7085335453351339,1,A,L,R,1,1,0.15697249807888958,1.6329113924050633,0,0.6329113924050633
2026-04-04,668901,Mark Vientos,draftkings,-170,128,2026-04-24T20:49:04.980293+00:00,0.7249044974644979,1,A,R,R,0,1,0.151318907737732,1.5882352941176472,0,0.5882352941176472
